ut,mean_altitude,surf_speed,g_force,aoa,aerodynamic_force,dynamic_pressure,highest_skin_temp,highest_skin_temp_part,critical_skin_temp,critical_skin_temp_part,ablator,atmosphere_density,mass,dry_mass,thurst
26563291.81589617,119533.05291915382,2007.7992682264876,0.0004073183808941394,0.0616147555410862,2.3959885342503544e-07,0.0,332.66108319699157,"InflatableHeatShield",307.47787521522054,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563292.795896146,119536.23960763449,2007.788536188225,0.0004073111340403557,0.056010473519563675,2.3918907111161356e-07,0.0,332.4565443644584,"InflatableHeatShield",307.46321735107887,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563293.755896125,119539.37351163,2007.7779819709806,0.00040730691398493946,0.05431245639920235,2.392870568517882e-07,0.0,332.25366860474554,"InflatableHeatShield",307.4487817526815,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563294.735896103,119542.58518143324,2007.7671659099044,0.00040729896863922477,0.056599393486976624,2.3962021293203974e-07,0.0,332.04408361638866,"InflatableHeatShield",307.43483716152053,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563295.77589608,119546.00723797514,2007.7556413840562,0.00040728977182880044,0.0596659779548645,2.3980541821451933e-07,0.0,331.83211800531217,"InflatableHeatShield",307.42193166887307,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563296.73589606,119549.17859895527,2007.7449611736654,0.00040728290332481265,0.0626346692442894,2.395283426275986e-07,0.0,331.63017345567977,"InflatableHeatShield",307.41018832237995,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563297.755896036,119552.56132865744,2007.7335691971145,0.0004072725132573396,0.0660180076956749,2.3873046006640304e-07,0.0,331.4217558571944,"InflatableHeatShield",307.39750710756533,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563298.735896014,119555.82414215105,2007.7225811358192,0.00040727033047005534,0.06908806413412094,2.3771573943566024e-07,0.0,331.22723669124287,"InflatableHeatShield",307.38429277774964,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563299.675895993,119558.96548237372,2007.712002209289,0.00040726119186729193,0.07211674004793167,2.368276749189268e-07,0.0,331.0342916261975,"InflatableHeatShield",307.3697510354586,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563300.67589597,119562.31988313806,2007.7007058171937,0.0004072531883139163,0.07834944128990173,2.361483711612797e-07,0.0,330.83495952667664,"InflatableHeatShield",307.35377250592074,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563301.65589595,119565.61971874384,2007.6895932623036,0.00040724442806094885,0.0823921263217926,2.355538493088228e-07,0.0,330.6451696216021,"InflatableHeatShield",307.33790283299584,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563302.47589593,119568.39030816522,2007.6802630444017,0.0004072398296557367,0.07942760735750198,2.3504741564011299e-07,0.0,330.4842618302854,"InflatableHeatShield",307.32390539953326,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563303.33589591,119571.30532971094,2007.6704464798145,0.0004072332812938839,0.07934124767780304,2.343043259021501e-07,0.0,330.316686398216,"InflatableHeatShield",307.30880049035744,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563304.21589589,119574.2979577718,2007.660368616464,0.00040722437552176416,0.07918252050876617,2.3374100488780328e-07,0.0,330.14645482097444,"InflatableHeatShield",307.2929166739743,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563305.11589587,119577.36884539924,2007.6500272527162,0.00040721878758631647,0.07588832080364227,2.3307734690963474e-07,0.0,329.9736396952655,"InflatableHeatShield",307.27623774171883,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563306.05589585,119580.58725490794,2007.6391891696073,0.00040721241384744644,0.08023561537265778,2.3225812241681282e-07,0.0,329.79451999435935,"InflatableHeatShield",307.2583715375665,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563306.99589583,119583.88575267862,2007.6283132405656,0.00040720318793319166,0.08107848465442657,2.3160877304777858e-07,0.0,329.61302740452305,"InflatableHeatShield",307.23969086688237,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563308.015895806,119587.40323016234,2007.6164690217147,0.000407195562729612,0.0854417160153389,2.3098256240337747e-07,0.0,329.42176823406714,"InflatableHeatShield",307.2194115657179,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563309.035895783,119590.86453183182,2007.604580481862,0.00040718671516515315,0.08161553740501404,2.3015974737494477e-07,0.0,329.232116915044,"InflatableHeatShield",307.19881009848694,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563310.03589576,119594.3384686053,2007.5928821487526,0.00040718127274885774,0.0827493965625763,2.2925936269410985e-07,0.0,329.0477343495187,"InflatableHeatShield",307.17837013342364,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563311.075895738,119597.96472887893,2007.5806709521366,0.0004071724833920598,0.08347789943218231,2.2857369013169404e-07,0.0,328.8575975834119,"InflatableHeatShield",307.15689191636267,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563312.115895715,119601.60458243836,2007.56841404218,0.00040716450894251466,0.07840225100517273,2.2767343766374396e-07,0.0,328.67271080647265,"InflatableHeatShield",307.1356264221873,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563313.095895693,119605.04684732982,2007.5568225726013,0.000407157902373001,0.07745534926652908,2.2713010902728102e-07,0.0,328.4965469624781,"InflatableHeatShield",307.1150126397819,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563314.11589567,119608.64236132673,2007.5447151126984,0.0004071485891472548,0.07431866228580475,2.2621010114182779e-07,0.0,328.3147094498034,"InflatableHeatShield",307.0933998205644,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563315.115895648,119612.1799660644,2007.532802728363,0.0004071420698892325,0.07884853333234787,2.25518313527425e-07,0.0,328.13792843297057,"InflatableHeatShield",307.0720549429983,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563316.075895626,119615.58776064112,2007.5213274973853,0.00040713208727538586,0.08117733895778656,2.2478258566916345e-07,0.0,327.9695938167765,"InflatableHeatShield",307.05142418751086,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563317.015895605,119618.93563123315,2007.5100541371576,0.00040712562622502446,0.08114427328109741,2.2416260008537687e-07,0.0,327.80605894828443,"InflatableHeatShield",307.0311091785688,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563317.955895584,119622.29442959663,2007.4987440354496,0.00040711797191761434,0.07584244012832642,2.234447029297957e-07,0.0,327.64378935227717,"InflatableHeatShield",307.0106996359052,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563318.895895563,119625.6641267779,2007.4873972994237,0.00040711075416766107,0.07946973294019699,2.2267219493508894e-07,0.0,327.4793621387982,"InflatableHeatShield",306.98975600571754,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563319.87589554,119629.1887885601,2007.4755287977532,0.0004071005096193403,0.07931383699178696,2.2187572834800223e-07,0.0,327.31623111838377,"InflatableHeatShield",306.9687213998899,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563320.89589552,119632.86982981779,2007.463133822047,0.000407094310503453,0.07998674362897873,2.2118194574644325e-07,0.0,327.14431163686584,"InflatableHeatShield",306.94629746081887,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563321.915895496,119636.56359875214,2007.4506960422968,0.00040708499727770686,0.07908765971660614,2.2037899321249938e-07,0.0,326.97382676053303,"InflatableHeatShield",306.92379586954036,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563322.975895472,119640.41566944192,2007.4377253041346,0.0004070775175932795,0.08031970262527466,2.194280309842245e-07,0.0,326.80146035012007,"InflatableHeatShield",306.9007725031491,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563324.01589545,119644.2083413034,2007.4249546483761,0.00040706564323045313,0.08102037757635117,2.186835510341247e-07,0.0,326.6272833660463,"InflatableHeatShield",306.8772459474867,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563325.055895425,119648.01412721956,2007.4121399128971,0.0004070592112839222,0.08342523127794266,2.178333183877249e-07,0.0,326.4578523915351,"InflatableHeatShield",306.8541120950898,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563326.075895403,119651.7594266464,2007.3995289041839,0.0004070514696650207,0.078916996717453,2.1715071669440247e-07,0.0,326.29306858583715,"InflatableHeatShield",306.8313787944284,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563327.13589538,119655.66488869523,2007.386378706648,0.00040704262210056186,0.07913318276405334,2.1618846818501381e-07,0.0,326.12326387255746,"InflatableHeatShield",306.807704502044,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563328.195895355,119659.58385213371,2007.373183115535,0.00040703132981434464,0.07955699414014816,2.1542511193612876e-07,0.0,325.95491544942576,"InflatableHeatShield",306.7840009735237,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563329.25589533,119663.51627605606,2007.3599422756722,0.0004070234717801213,0.07624388486146927,2.1462896101088601e-07,0.0,325.78800712078686,"InflatableHeatShield",306.760273006207,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563330.315895308,119667.46211805556,2007.3466563455138,0.00040701733087189496,0.07825083285570145,2.1381942062035264e-07,0.0,325.62252350523147,"InflatableHeatShield",306.73652215889143,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563331.355895285,119671.34651010064,2007.333577397883,0.00040700871613807976,0.08002236485481262,2.128518700392348e-07,0.0,325.4615313275935,"InflatableHeatShield",306.7131922994346,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563332.41589526,119675.31880943896,2007.3202025308271,0.0004069995484314859,0.08023817092180252,2.120851944938248e-07,0.0,325.2988273074298,"InflatableHeatShield",306.6894038191485,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563333.435895238,119679.15376036253,2007.307290213309,0.00040698799421079457,0.07187000662088394,2.112751155287489e-07,0.0,325.143567400309,"InflatableHeatShield",306.6665222769469,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563334.475895215,119683.07653883437,2007.2940822437563,0.00040697853546589613,0.07257047295570374,2.1049530420456505e-07,0.0,324.98656592006813,"InflatableHeatShield",306.64320377110397,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563335.51589519,119687.01203178428,2007.28083155368,0.00040697254007682204,0.06363006681203842,2.095249903094962e-07,0.0,324.83086623224744,"InflatableHeatShield",306.6198683184695,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563336.49589517,119690.73207728716,2007.2683063533975,0.0004069663118571043,0.07336081564426422,2.0873691528733177e-07,0.0,324.6853304705757,"InflatableHeatShield",306.59787227283937,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563337.535895146,119694.7684299607,2007.254716230565,0.00040695423376746476,0.07217472046613693,2.0807500262274656e-07,0.0,324.5291918466071,"InflatableHeatShield",306.5741145487801,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563338.535895124,119698.51179328212,2007.2421126296779,0.00040694503695704043,0.07636778801679611,2.0715619362143852e-07,0.0,324.38600694142417,"InflatableHeatShield",306.55214925974457,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563339.455895104,119702.03611722647,2007.2302466236235,0.0004069380520377308,0.07752911746501923,2.0639698612739306e-07,0.0,324.25260205453236,"InflatableHeatShield",306.53153110725964,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563340.395895083,119705.64717558841,2007.2180886391557,0.0004069311253260821,0.07596466690301895,2.055859545985379e-07,0.0,324.1144324961651,"InflatableHeatShield",306.5100429695699,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563341.39589506,119709.49992246612,2007.2051170166064,0.00040692262700758874,0.07609481364488602,2.049209174157169e-07,0.0,323.97446566516,"InflatableHeatShield",306.48812786284253,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563342.395895038,119713.36417081766,2007.1921067135456,0.00040691150934435427,0.07747351378202438,2.039441373077747e-07,0.0,323.82993324444357,"InflatableHeatShield",306.4653370083617,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563343.435895015,119717.39515372505,2007.1785351298251,0.00040690548485144973,0.07707299292087555,2.0316169226549104e-07,0.0,323.6865626606453,"InflatableHeatShield",306.44256703497337,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563344.435894992,119721.36062462954,2007.1654463795467,0.00040689430898055434,0.07994989305734634,2.0232919850489092e-07,0.0,323.5443434525844,"InflatableHeatShield",306.41982587288237,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563345.45589497,119725.25984659069,2007.1520563909087,0.0004068845300935209,0.08000755310058594,2.0159474366571368e-07,0.0,323.4032624233576,"InflatableHeatShield",306.39711283556005,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563346.475894947,119729.24875037011,2007.1386267174012,0.00040687568252906203,0.07234323024749756,2.0075445808627414e-07,0.0,323.26330643339884,"InflatableHeatShield",306.3744419594638,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563347.495894924,119733.32798899384,2007.1248930038403,0.00040686785359866917,0.05911731347441673,1.9939563208015937e-07,0.0,323.1244653904905,"InflatableHeatShield",306.35180373623655,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563348.5358949,119737.34062988055,2007.1113835977767,0.0004068609559908509,0.07357650250196457,1.9897174612706081e-07,0.0,322.9867324620249,"InflatableHeatShield",306.32919302030524,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563349.45589488,119740.96990519087,2007.0991649214525,0.000406848470447585,0.0725192129611969,1.981658129045856e-07,0.0,322.8634412442187,"InflatableHeatShield",306.30884042744805,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563350.39589486,119744.68787226942,2007.08664771944,0.0004068422131240368,0.07623627036809921,1.9746956294378333e-07,0.0,322.73573121982895,"InflatableHeatShield",306.29169212749605,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563351.395894837,119748.65398994263,2007.073295189229,0.0004068345879204571,0.07609999179840088,1.9651931674619108e-07,0.0,322.6063425090038,"InflatableHeatShield",306.2775680451628,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563352.395894814,119752.63123969361,2007.0599052450832,0.00040682629332877696,0.07241905480623245,1.957665660171727e-07,0.0,322.4753285413024,"InflatableHeatShield",306.2628101428752,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563353.395894792,119756.69946243323,2007.0464780443244,0.0004068179987370968,0.07291562855243683,1.9488202876148943e-07,0.0,322.34274065519793,"InflatableHeatShield",306.2474097651266,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563354.45589477,119760.85929446225,2007.0322046519168,0.0004068065609317273,0.07378046959638596,1.9409008820529288e-07,0.0,322.2086310702732,"InflatableHeatShield",306.2313616067294,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563355.475894745,119764.95070281706,2007.018430629794,0.0004067967238370329,0.07168813794851303,1.9322404040461247e-07,0.0,322.07814520768164,"InflatableHeatShield",306.21515867711844,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563356.435894724,119768.81187360815,2007.0054317888778,0.00040678915684111416,0.07425633072853088,1.9226629731257112e-07,0.0,321.9562727825098,"InflatableHeatShield",306.1994340673606,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563357.4558947,119772.92541179806,2006.9915834084425,0.0004067760310135782,0.07726486772298813,1.9148144584271829e-07,0.0,321.8277733472773,"InflatableHeatShield",306.18226284887265,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563358.45589468,119776.96930329117,2006.9779695891937,0.0004067725676577538,0.08028687536716461,1.906324658732764e-07,0.0,321.7027732690123,"InflatableHeatShield",306.1649925862895,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563359.495894656,119781.1864699932,2006.963772513831,0.00040675513446331024,0.07765409350395203,1.8983478542177213e-07,0.0,321.57376960197325,"InflatableHeatShield",306.1468188965114,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563360.495894633,119785.25247864123,2006.95008439315,0.0004067523987032473,0.05739185959100723,1.886081887637745e-07,0.0,321.4481380336683,"InflatableHeatShield",306.12879646405264,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563361.195894618,119788.1051023613,2006.940481152798,0.0004067429690621793,0.07684238255023956,1.8824180099298452e-07,0.0,321.36729392742427,"InflatableHeatShield",306.11682657235923,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563362.0158946,119791.45344963274,2006.9292091501231,0.00040674040792509913,0.07650794833898544,1.8762145714858985e-07,0.0,321.2649067830367,"InflatableHeatShield",306.1011960050671,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563362.975894578,119795.38262700243,2006.9159818582802,0.00040673065814189613,0.0708019882440567,1.8678946427162608e-07,0.0,321.1485839809192,"InflatableHeatShield",306.0824370699343,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563363.975894555,119799.56816708436,2006.901891656107,0.0004067182308062911,0.07518839836120605,1.8588752078780487e-07,0.0,321.0258047420424,"InflatableHeatShield",306.0624075664627,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563365.03589453,119803.84718375665,2006.8874868423713,0.00040670912130735815,0.07399801909923553,1.849617871572918e-07,0.0,320.8991048447885,"InflatableHeatShield",306.0415960077411,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563366.07589451,119808.13767063012,2006.873043512259,0.0004067015543114394,0.06920523196458817,1.8417431931305026e-07,0.0,320.77568453236427,"InflatableHeatShield",306.02020910067114,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563367.115894485,119812.43958425161,2006.8585618028167,0.0004066860128659755,0.07274328917264938,1.8324189772153402e-07,0.0,320.655494423172,"InflatableHeatShield",305.9972650315815,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563368.095894463,119816.50372984936,2006.8448805901635,0.0004066788242198527,0.0730995386838913,1.823524906426511e-07,0.0,320.54081741524817,"InflatableHeatShield",305.9752582640956,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563369.07589444,119820.57794564392,2006.8311655509326,0.0004066720139235258,0.07468505203723907,1.8145885274023152e-07,0.0,320.4246082882226,"InflatableHeatShield",305.9528220868231,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563370.09589442,119824.82911122986,2006.8168549132267,0.000406656734412536,0.057372938841581345,1.801237986249311e-07,0.0,320.3069160838424,"InflatableHeatShield",305.9299473324019,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563371.135894395,119829.17478036718,2006.8022262679212,0.0004066502151545137,0.07694754004478455,1.797603570952654e-07,0.0,320.1877888922419,"InflatableHeatShield",305.90663293227647,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563372.175894372,119833.61555610364,2006.7875599748627,0.0004066388064529747,0.07752514630556107,1.7881054911389534e-07,0.0,320.0695372182372,"InflatableHeatShield",305.88330713445623,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563373.19589435,119837.8156010781,2006.7731392921369,0.00040663042454980314,0.06979580223560333,1.7793310638531282e-07,0.0,319.9544065274052,"InflatableHeatShield",305.8604182283078,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563374.235894326,119842.1945540721,2006.758398902931,0.0004066276305820793,0.07112368941307068,1.769897059276785e-07,0.0,319.84012467373174,"InflatableHeatShield",305.8375181377278,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563375.195894305,119846.246498995,2006.7447593390566,0.00040661441744305193,0.07382345199584961,1.7620740354565184e-07,0.0,319.7334202722713,"InflatableHeatShield",305.8159378625111,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563376.155894283,119850.3078454748,2006.7310882149495,0.00040660324157215655,0.06920422613620758,1.7536726113238506e-07,0.0,319.62535364535415,"InflatableHeatShield",305.7938963265701,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563377.15589426,119854.54837436962,2006.7168140299627,0.0004065967514179647,0.0726010799407959,1.7433066953261047e-07,0.0,319.51812012821125,"InflatableHeatShield",305.7718370432595,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563378.11589424,119858.71391553793,2006.7027923631933,0.0004065832181368023,0.07359222322702408,1.7356588020514823e-07,0.0,319.41168987988726,"InflatableHeatShield",305.7497580237483,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563379.115894217,119862.88914317219,2006.688738169169,0.00040657553472556174,0.06943975389003754,1.7266094653488654e-07,0.0,319.3038893302604,"InflatableHeatShield",305.72720179422294,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563380.135894194,119867.2450314574,2006.674075897554,0.00040656307828612626,0.07024452835321426,1.7185400073932937e-07,0.0,319.19688147853776,"InflatableHeatShield",305.7045462284151,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563381.035894174,119871.09710643103,2006.6611096014992,0.00040655562770552933,0.07324893772602081,1.710145191360381e-07,0.0,319.10123895114583,"InflatableHeatShield",305.6840567596008,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563381.975894153,119875.12900452502,2006.6475380658242,0.0004065435496158898,0.06971768289804459,1.7007235474103414e-07,0.0,319.002013866371,"InflatableHeatShield",305.66259845697306,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563382.895894133,119879.08361168078,2006.6342268146002,0.00040653892210684717,0.07089533656835556,1.6933379420284046e-07,0.0,318.90555525680276,"InflatableHeatShield",305.64156788990863,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563383.815894112,119883.04659053881,2006.6208874526853,0.0004065247776452452,0.06063654273748398,1.6820819954640502e-07,0.0,318.80973975951133,"InflatableHeatShield",305.62052329455656,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563384.77589409,119887.1907641479,2006.6069382422424,0.00040651741437613964,0.07078320533037186,1.6762710316450867e-07,0.0,318.7104409924462,"InflatableHeatShield",305.59855621825614,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563385.69589407,119891.17074943497,2006.5935417610578,0.0004065097018610686,0.07197678834199905,1.6689381753426684e-07,0.0,318.61593017786095,"InflatableHeatShield",305.5799047766196,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563386.65589405,119895.33259871462,2006.5795332501293,0.0004065031243953854,0.07043073326349258,1.6602109741121034e-07,0.0,318.51798370303896,"InflatableHeatShield",305.56204831957467,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563387.615894027,119899.50342277763,2006.5654946230231,0.000406490609748289,0.07146207243204117,1.6500049237582997e-07,0.0,318.420735174082,"InflatableHeatShield",305.5443890829525,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563388.615894005,119903.85753053869,2006.550839166738,0.00040648377034813166,0.07231895625591278,1.641712210786095e-07,0.0,318.31823488613145,"InflatableHeatShield",305.52652295211203,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563389.635893982,119908.30866904696,2006.535857220263,0.0004064718377776444,0.07018043100833893,1.6325521226757045e-07,0.0,318.2165900981075,"InflatableHeatShield",305.50975485287694,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563390.69589396,119912.94495697808,2006.5202521497558,0.000406462699174881,0.07110008597373962,1.6239117429163756e-07,0.0,318.1138300719054,"InflatableHeatShield",305.4937755225407,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563391.735893935,119917.50421805121,2006.504906435252,0.0004064501845277846,0.07249846309423447,1.612781440512082e-07,0.0,318.0119511394764,"InflatableHeatShield",305.478892739577,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563392.735893913,119921.9858070541,2006.4901183672928,0.00040644124965183437,0.061477866023778915,1.6007985635731084e-07,0.0,317.912886055727,"InflatableHeatShield",305.46530379939577,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563393.77589389,119926.56542904256,2006.4744082413388,0.0004064333625137806,0.07243919372558594,1.594941882066426e-07,0.0,317.81274622482863,"InflatableHeatShield",305.4524250272041,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563394.815893866,119931.06689894374,2006.4592573371303,0.0004064171516802162,0.07209965586662292,1.5853756839902301e-07,0.0,317.7153781802351,"InflatableHeatShield",305.44074982661726,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563395.855893843,119935.66669414553,2006.4437756273858,0.0004064126987941563,0.06338448077440262,1.575778019909644e-07,0.0,317.61695843633595,"InflatableHeatShield",305.4298060982919,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563396.85589382,119940.09911761468,2006.428857313053,0.0004063989908900112,0.06419827044010162,1.5673733821507804e-07,0.0,317.5231354808257,"InflatableHeatShield",305.4201786943168,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563397.8558938,119944.5408500405,2006.413907788061,0.0004063918604515493,0.05096187815070152,1.5564442161689995e-07,0.0,317.42824575362,"InflatableHeatShield",305.4111667688924,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563398.915893774,119949.25920562982,2006.3980273092993,0.00040637890924699605,0.07104237377643585,1.548141951841591e-07,0.0,317.3322887398,"InflatableHeatShield",305.4025977420404,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563399.915893752,119953.80929625535,2006.3827132986744,0.00040637177880853415,0.07046819478273392,1.5385297885949764e-07,0.0,317.23889841194335,"InflatableHeatShield",305.39461122777175,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563400.95589373,119958.36893648258,2006.3673672031005,0.0004063592350576073,0.06869860738515854,1.5267850186231435e-07,0.0,317.1444109724062,"InflatableHeatShield",305.38694836412384,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563402.015893705,119963.11746001767,2006.3513855335877,0.0004063534433953464,0.06845378875732422,1.5201235586533523e-07,0.0,317.0506614737213,"InflatableHeatShield",305.3797149642639,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563403.015893683,119967.69643773534,2006.336277021277,0.0004063343512825668,0.06723182648420334,1.509180705231176e-07,0.0,316.9594280625623,"InflatableHeatShield",305.3730522556483,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563404.05589366,119972.28482961096,2006.3205320471038,0.00040633161552250385,0.06381954997777939,1.5009970549183195e-07,0.0,316.868899758627,"InflatableHeatShield",305.36678286894016,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563405.095893636,119976.97283642169,2006.3047543792964,0.00040631816955283284,0.06465151160955429,1.4905036860012066e-07,0.0,316.77731959255414,"InflatableHeatShield",305.36077526504033,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
26563406.115893614,119981.670535587,2006.2892485184327,0.0004063105443492532,0.06573615968227386,1.4816844510429973e-07,0.0,316.6864649951934,"InflatableHeatShield",305.35516161580904,"largeSolarPanel",0.0,0.0,65968.328125,14070.75,0.0
